"Maiya Koshad Tero Dham","Dalveer Kushawah","Dalveer kushawah","Devendra rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310835,01JBKZKZ0GVEXRDPVM146SYTGG.jpg,01JBKZKZW4XXDDBT6NR1RCJNT3.mp3
"Maiya tere Darashan Ko Ankhiya Meri Taras Rahi","Dalveer Kushawah","Dalveer kushawah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310836,01JBKZVFGVSEH8M12YDA9DR1YB.jpg,01JBKZVGE4AC8XBM7EBW97QXZM.mp3
"Mat Kare Video Coll Languriya","Dalveer Kushawah","Dalveer Kushawah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310837,01JBM00WC2KSE5NTPH2ZNE7KJ2.jpg,01JBM00XC4MNQ247PQJJ0QCTJ4.mp3
"Me To Jaungi Sati Ki Jat Languriya","Dalveer Kushawah","Dalveer kushwah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310838,01JBM0698E0Y43XG51SWKPZ9GG.jpg,01JBM06A04QGQC7JCVCGWZ1KPX.mp3
"Mene Boli Ma Ki Jat Languriya Koshad Maiya ke Dham Me","Dalveer Kushawah","Dalveer kushawah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310839,01JBM0BD24Q7XQSPQ4XR1XYSC4.jpg,01JBM0BE09S8BDXTFTGBE40AEY.mp3
"Mene Sapano Dekho Aaj Bejanti Maiya Ko","Dalveer Kushawah","Dalveer kushawah","Devendra rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310840,01JBM0G839G615HBPBXE0VXRF6.jpg,01JBM0G904MPYSCD9RYNQ5H6SF.mp3
"Sab Se Sundar Sab Pyara He Sati Dwar","Dalveer Kushawah","Dalveer kushawah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310841,01JBM0N3V7SHG3Y1NA61N6EH7D.jpg,01JBM0N4R4H4C5YF0RNPPWRYGR.mp3
"Sunale Languriya Bat meri Sunale Languriya","Dalveer Kushawah","Dalveer kushawah","Devendra rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310842,01JBM0XY67RBP5VNN2V45FTB8X.jpg,01JBM0XZ2486VKFCXAY836SMKC.mp3
"Tum Bhoolgaye Sab Bat Languriya Jat Buli He Koshad Dham Ki","Dalveer Kushawah","Dalveer kushawah","Devendra Rajsthani","Dharmendra kumar","DK Music",sonu_pachory_555,2024-11-04,hindi,devotional,indie_pop,happy,Yes,Yes,Yes,No,No,INF512310843,01JBM13EEJXP7W4XSZW8VKCA8A.jpg,01JBM13FA43VCFQ8ESXG1SQWBK.mp3
"Dhoko Mat Dijo Pooja Tu",,"Tanmay Moukhroli","Bhawani Singh, Manoj pujari","KTR Music","[Marshal Music Company] KTR MUSIC",I.am.kunwar,2024-11-02,rajasthani,pop,dance_pop,sad,Yes,Yes,Yes,Yes,"(Dhoko Mat Dijo Pooja Tu : 43)",INM3Q2400060,01JBM85VCA0P35JBZSDKCWCZHS.jpg,01JBM860C4NWNA0DSPTWDE4WKN.wav
"Chamak Dekh Nag Mani Ki Balam Bango Nag","Bhupesh Kumar","Tanmay Moukhroli","Rahul Marshal","KTR Music","[Marshal Music Company] KTR MUSIC",singer.bhupesh.kumar_rj34,2024-11-10,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Balam Bango Nag : 35), ( : 1.51), ( : 3.10)",INM3Q2400061,01JC92MTBJXWB471JEK8SKHGND.jpg,01JBM93AJAQ3QWYAD3MDQD251A.mp3
"DJ Pe Nachai Bhartar Teri Fuljhadi",,"Hakim Dev Lapawali","Marsal Riconding Studio","Hakim Dev Lapawali","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-11-04,hindi,pop,bollywood_pop,romantic,Yes,Yes,Yes,Yes,"(DJ Pe Nachai Bhartar Teri Fuljhadi : 0.30)",INF512310846,01JBTXY98HCB4VA4QGP1R4EW7T.jpg,01JBTXYB0BT9ZBFDW1D9E5MAHP.mp3
"Sanghve Barat Kra","Abhishek Mayank ","Vikash Chauhan","Deepak Verma","Satyraj music","VMC Digital",abhishek_ayank,2024-11-04,hindi,bollywood,bollywood_pop,happy,Yes,Yes,Yes,No,No,INF512310847,01JBV7XC0JCCE4ZQY6P4DA83RP.jpg,01JBV7XEYB1S7FXANR227CP1T8.wav
"Baba Karsh ka Bhajan ","Singer Rustam gurjar ","Monu gurjar","Gurudev studio joara","Monu gurjar","Monu Gurjar",https://www.instagram.com/singer_monu_gurjar/profilecard/?igsh=M3BzM2RsZTFhbXY4,2024-11-04,hindi,folk,rajasthani,happy,Yes,No,No,No,No,INF512310848,01JBVE7G3SWPDSGQHSS3B3ETEN.jpg,01JBVE7HGBNJW74AR5DDJDAJQ3.mp3
"Andy Chundadi (Feat. Kulbir Bilawal, Sanghmitra)","Parmod Sabharwal ","Satywan Ranga Kulbir bilawal","Aj Rock Satywan Ranga","Kulbir bilawal","Satywan Ranga",https://www.instagram.com/parmodsabharwal?igsh=MWNiNDVvdGJvYnpiZQ==,2024-11-04,haryanvi,folk,dance_pop,happy,Yes,Yes,Yes,No,"(00.00.30 : Andy Chundadi)",INF512310849,01JBVX3J29S4D6AFC1PZH45QQJ.jpg,01JBVX3KCBW2DWNZYVC0SH4BJZ.wav
"Ugi E Gosaieyaa","Priti Raj ","AR Vikky","Deepak Varma","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-11-05,hindi,classical,classical,happy,Yes,Yes,Yes,No,"(Ugi E Gosaieyaa : 00:00:00)",INF512310850,01JBXNQ50JQFHG7M5N9B5BQ1Y6.jpg,01JBXNQ6PA1B5640N935HCPJ22.mp3
"Mero Joban Fol cameli Ko ","Singer Narendra Nishad ","Harendra Kumar","Harendra Kumar","Sonu Nishad","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-11-05,hindi,indian,indie_pop,sad,Yes,Yes,Yes,Yes,"(Mero Joban Fol cameli Ko : Mero Joban Fol cameli Ko)",INF512310851,01JBXQ568H4EJ7TW8GH6M4816Y.jpg,01JBXQ57RBQJGBGPY03GA2E0AX.wav
"Sajal Bate Chandauli Ke Ghatiya Ho","Praduman Lal Yadav ","Cm Ashok Baba","PR Yadav","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-11-05,hindi,classical,classical,happy,Yes,Yes,Yes,No,"(Sajal Bate Chandauli Ke Ghatiya Ho : 0000)",INF512310852,01JBXRYFWN46KF3BGYSB6ZG7H4.jpg,01JBXRYJ6AFEZ5SFTYSERZAF0B.mp3
"Janu janu kahti chori ab kiyo mukhada mod gayi ","Singer monu gurjar ","Sachin nekadi amrai","Gs studio joara","Monu gurjar","Monu Gurjar",https://www.instagram.com/singer_monu_gurjar/profilecard/?igsh=M3BzM2RsZTFhbXY4,2024-11-05,hindi,folk,rajasthani,sad,Yes,Yes,No,No,"(Janu janu kahti chori : 00:32)",INF512310857,01JBXVJ2WSGWZTMSACRY42DWC8.jpg,01JBXVJ4CAFJH9TQ0C11QNZH02.mp3
"Kanch Hi Bans Ke Bahangiya","Aman Sinha","Aman Sinha","Muzik Z","Muzik Z","Goonj Music Records",https://www.instagram.com/amansinhaprv?igsh=MTZlZHQ4dGJ6M2JtYg==,2024-11-03,hindi,folk,bollywood_bhajan,relaxed,Yes,Yes,Yes,No,"(Kanch Hi Bans Ke Bahangiya : 8)",INF512310853,01JBY3FVA153X58E9BYJCE4RKV.jpg,01JBY3FW0AXS757QAP3G5A6F0T.wav
"Verma Ke Se Mil Gaye Nain","Gulab Verma ","Banti Rajasthani","Banti Rajasthani","Gulab Verma","Soumya Music Rasiya",gulab__dev_70,2024-11-06,hindi,folk,indie-folk,romantic,Yes,Yes,Yes,Yes,"(Verma Ke Se Mil Gaye Nain : 30.00)",INF512310854,01JBYR4KZ77YBTKKPREPSAXYG4.jpg,01JBYR4N0ATEQGCF12V1YTABAB.mp3
"Toi Nek Taras Nahi Aayo Meri jaanu","Singer Narendra Nishad ","Harendra Kumar","Harendra Kumar","Ramratan Nishad MP","HSV Music Rasiya",https://www.instagram.com/singer_narendra_nishad/profilecard/?igsh=bmJ4MGE1bThzeWgx,2024-11-06,hindi,classical,bollywood_pop,sad,Yes,Yes,Yes,Yes,"(Toi Nek Taras Nahi Aayo Meri jaanu : 10)",INF512310855,01JBZSZSK0XDAA40RHYX3HEW8E.jpg,01JBZSZV7GNQQTT1ZR2J6SHVXJ.mp3
"Robe Anil Tere Pyar Me","Singer Vinod kushwah ","Anil kushwah","Vinod sir","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-08,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,"(Anil Bhaiya Rajaram ke pura valo kah rahe Krishna janu se : 00:00:44), (Sona Babu kahane vali kese bhul gayi hamako : 00:02:12), (Sath sath Jeene marne ki kasame khayi : 00:03:40), (Anil yar mero pranan pyaro rajaram pura ko : 00:05:19)",INF512310946,01JCM9MZYN5HVM9PX3AW5Q0FC6.jpg,01JCM9N03QQ9HPCB0V1Y4MB2RG.mp3
"Na Bharosha Hola AB Kehu Pe","Bandana Anmol ","Krishna kohinoor","Ashish Babu","Rajnish Raaza","ZestFilm Sound Private Limited",zestfilmsound,2024-11-07,hindi,classical,bollywood_indie,sad,Yes,Yes,Yes,No,"(Na Bharosha Hola AB Kehu pe : 00:20:0)",INF512310892,01JC3DEH52SYEMGYEM8JSAZPM8.jpg,01JC3DEJKBFZ4FNXQ5A4FZ3C8E.mp3
"Moy Gav katare me Byah Dijo 2",,"Singer Amit Kumar","Singer Amit Kumar","KTR MUSIC","[Marshal Music Company] KTR MUSIC",I.am.kunwar,2024-11-08,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Moy Gav katare me Byah Dijo-2 : 0.30)",INF512310891,01JC3FET4GAWNMZKYHR37P5BCG.jpg,01JC3FET73CSCYZH204WYVVMEV.mp3
"City Park Jaipur Me Ghume",,"Tanmay Moukhroli","Bhawani Singh","KTR Music","[Marshal Music Company] KTR MUSIC",I.am.kunwar,2024-11-08,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,No,INF512310894,01JC3Q9KY2GDBEQN2ZW72FJDD3.jpg,01JC3Q9N1BHR1QGG6N0JVA974P.mp3
"Ashish Baghel Ki Shadi Nacho Masti Me","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,folk,folk_pop,happy,Yes,Yes,Yes,No,"(Ashish Baghel Ki Shadi Nacho Masti Me : 00:00:30)",INF512310859,01JC3VFSZJSW559KJ32X0MGFNE.jpg,01JC3VFYZCGSDGGGD95X9TZBWP.wav
"Bas Gaye Guru Baba Mere Man Me","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,folk_pop,happy,Yes,Yes,Yes,No,"(Bas Gaye Guru Baba Mere Man Me : 00:00:30)",INF512310860,01JC3VKMFJ4CWZ70QR88166E0W.jpg,01JC3VKSFD28CRBBBM11X08JG4.wav
"Border Par Chale Gaye Mere Piya","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Border Par Chale Gaye Mere Piya : 00:00:30)",INF512310861,01JC3VRGFJ04VV07S8FJG5D4P9.jpg,01JC3VRNFCW09QN4GG94G2RC1C.wav
"Chori Tene Karo Time Pass","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Chori Tene Karo Time Pass : 00:00:30)",INF512310862,01JC3VX6ZKKJ7WKXEKHRABPK4F.jpg,01JC3VXBZCBZDQKRFP4KYYB439.wav
"Chori Tero Pyar Reaction Kargo","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,No,No,No,No,INF512310863,01JC3W1M5KVM2A8DRNRTT0R53C.jpg,01JC3W1NZCA9WA5ZDW50R47MPX.wav
"Deja Deja Bewafa Jahar","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Deja Deja Bewafa Jahar : 00:00:30)",INF512310864,01JC3W6GNJZVBG6Q1SXJJXCQ67.JPG,01JC3W6J5BB12EPKAR0KC8J247.wav
"Dhokhe Se Na Tod Diye Dil","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Dhokhe Se Na Tod Diye Dil : 00:00:30)",INF512310865,01JC3WB2G2MZTPXG9XJ90QAF37.jpg,01JC3WB3ZBAEKDM4KZY3G8YFRD.wav
"Dil Tod Ke Jane Bali","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Dil Tod Ke Jane Bali : 00:00:30)",INF512310866,01JC3WGN7JC3E5NGRP2A32S5TP.JPG,01JC3WGPVBX4MBSR3GQTH87Y2R.wav
"Goli Chalaye Gadariya Re","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Goli Chalaye Gadariya Re : 00:00:30)",INF512310867,01JC3WNB0KNWVZX3M29B325885.jpg,01JC3WNCDCK3QXGHTMXCES2E02.wav
"Hum Khatu Shyam Diwane Hai","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,devotional,bhajan,happy,Yes,Yes,Yes,No,"(Hum Khatu Shyam Diwane Hai : 00:00:30)",INF512310868,01JC3WT3FJJCCXA53BQ10DKW0Q.jpg,01JC3WT8FCMNWT0GKWCTBEGBFX.wav
"Humse Takraoge Hasti Mit Jayegi","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Humse Takraoge Hasti Mit Jayegi : 00:00:30)",INF512310869,01JC3WYGZJA1QXXATHJ9QG8JEQ.jpg,01JC3WYKSBYXSZE7A1PN31YRZ5.wav
"Is Baghel Ke Chhore Ki Duniya Diwani Se","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Is Baghel Ke Chhore Ki Duniya Diwani Se : 00:00:30)",INF512310870,01JC3X25ZJE7JTR71QAWAVPCA0.jpg,01JC3X2AZCHYK1HZ3H63FBWKNG.wav
"Kese Dekhe Sisa Meri Jaan","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Kese Dekhe Sisa Meri Jaan : 00:00:30)",INF512310871,01JC3X6EZJRQK1N0702FMGQZ0E.JPG,01JC3X6KZBEY9MSENMEVZ2E3QK.wav
"Khatu Wale Aana Hai Teri Nagri","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,devotional,bhajan,happy,Yes,Yes,Yes,No,"(Khatu Wale Aana Hai Teri Nagri : 00:00:30)",INF512310872,01JC3XC1ZJ1YVMHXZECR2EZA47.JPG,01JC3XC6ZC2PQTSTWW6ERRHS13.wav
"Khusi Khusi Aaj Nacha Rhe","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Khusi Khusi Aaj Nacha Rhe : 00:00:30)",INF512310873,01JC3XFXFKQR9XZ4Z6GPB4Q8D5.JPG,01JC3XG2FCQKN72PSRPQ8VJ1M9.wav
"Mai Soti Gadariya Kom Jagane Aaya Hun","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,No,No,No,No,"(Mai Soti Gadariya Kom Jagane Aaya Hun : 00:00:30)",INF512310874,01JC3XP2SHYPR6ATXP7BGYDYP6.JPG,01JC3XP4NB2R93QNK3QFAF1EAY.wav
"Mere Apno Ne Bhi Rishtedari Tod Di","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Mere Apno Ne Bhi Rishtedari Tod Di : 00:00:30)",INF512310875,01JC3XTQFJV3FV46FK6S4T8MV0.JPG,01JC3XTWFBZZAQWVQJ43RVYKFJ.wav
"Meri Jaan Gadariya Aayego Woh Goli Rat Chalayego","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Meri Jaan Gadariya Aayego Woh Goli Rat Chalayego : 00:00:30)",INF512310876,01JC3XZ7FJHATQYVM3SB296M30.jpg,01JC3XZBDCA34FH9SVQJ2REE86.wav
"Mero Dil Kare Teri Hod Ke Milwe Aawe Tu","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Mero Dil Kare Teri Hod Ke Milwe Aawe Tu : 00:00:30)",INF512310877,01JC3Y3JFJGY39VET817CP6RWM.JPG,01JC3Y3QFC3J5YKHAB0FXH98Q1.wav
"Mero So Marad Toku Aur Na Milego","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-07,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Mero So Marad Toku Aur Na Milego : 00:00:30)",INF512310878,01JC3Y7RFJMEHXQ8CZJQN17EA6.JPG,01JC3Y7XFBT80ZAP487RCJBF5G.wav
"Nafrat Me Pyar Badal Jaago","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Nafrat Me Pyar Badal Jaago : 00:00:30)",INF512310879,01JC3YCQSKZFD0B0PRGQK33K26.JPG,01JC3YCRXBFZHT85CDTHDET7MJ.wav
"Rutba Dekh Gadariya Jati Ko","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Rutba Dekh Gadariya Jati Ko : 00:00:30)",INF512310880,01JC3YGTFJ1KWQJQHERVDCW7RA.jpg,01JC3YGZFBYPRQAEW254PV0ATT.wav
"Tene Daare Mope Dera","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tene Daare Mope Dera : 00:00:30)",INF512310881,01JC3YMVFJ0175VR3PJFE94X54.JPG,01JC3YN0FBFB16CBWD3DKZKQCE.wav
"Tere Nain Nashile Kajrare","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tere Nain Nashile Kajrare : 00:00:30)",INF512310882,01JC3YRMZJPMMZN8H10AEYZHYJ.jpg,01JC3YRSZB1C38BDR2Y2PDRTHJ.wav
"Tere Pyar Me Pagal Baghel Ka Ye Chhora Re","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tere Pyar Me Pagal Baghel Ka Ye Chhora Re : 00:00:30)",INF512310883,01JC3YWFVJTZ2QR8JKBPPJETKN.JPG,01JC3YWH3BJAB7XJ0NJKJ27SD2.wav
"Toye Sant Bharat Giri Mil Jange","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,No,No,No,No,"(Toye Sant Bharat Giri Mil Jange : 00:00:30)",INF512310884,01JC3Z0VZKFPKN41S45JGA4Z42.JPG,01JC3Z0ZBB7BVD57JD8DHWE78H.wav
"Tu Laaz Rakh Bala Ji","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tu Laaz Rakh Bala Ji : 00:00:30)",INF512310885,01JC3Z5FZKZCDPY1ESJ2BQCSBD.jpg,01JC3Z5MZBX48RR8VPFWAYZW1T.wav
"Tu Laga Dekh Roopa Ko Mela Me Gadariya Aawego","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tu Laga Dekh Roopa Ko Mela Me Gadariya Aawego : 00:00:30)",INF512310886,01JC3ZA8FJBV36MSHQM8TXV7N9.JPG,01JC3ZADFB4FNXN1786JD8Y97R.wav
"Tujh Jaise Ke Chakkar Me Maine Pahle Dokho Khayo","Deep Gadariya pipersewa","Deep Gadariya","Deep Gadariya","Deep Gadariya","Singer Deep Gadariya",singer_deep_gadariya,2024-11-08,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Tujh Jaise Ke Chakkar Me Maine Pahle Dokho Khayo : 00:00:30)",INF512310887,01JC3ZDRKJGSP33DP921ABXY2B.JPG,01JC3ZDSSB9P7VXYQ9NEFV12VK.wav
